Platform ID No.,Platform,Prg No.,Pass dur. (s),Msg Date,Sat.,Alarm,Format name,Loc. date,Longitude,Latitude,Altitude,Heading,Speed,Loc. quality,Frequency,Long. 1,Lat. sol. 1,Long. 2,Lat. sol. 2,Loc. idx,Nopc,Comp.,Msg,> - 120 DB,Best level,Delta freq.,Error radius,Semi-major axis,Semi-minor axis,Ellipse orientation,GDOP,SENSOR 01,SENSOR 02,SENSOR 03,SENSOR 04,SENSOR 05,SENSOR 06,SENSOR 07
34407,,6298,536,23-08-2017 19:38:20,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:40:19,27.67208,44.60268,0.050,,,1,401663961.37,27.67208,44.60268,27.67208,44.60268,58,2,1,7,3,-114,663961.4,1043,18560,58,100,802,00,01,BC,BD,EF,BD,FE
34400,,6298,423,23-08-2017 19:38:31,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:40:31,27.64164,44.60784,0.046,,,2,401663770.41,27.64164,44.60784,27.64164,44.60784,68,2,1,6,0,-120,663770.4,312,5041,19,100,836,03,0A,03,,,,
34406,,6298,420,23-08-2017 19:38:35,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:40:08,27.68407,44.59966,0.046,,,1,401663983.75,27.68407,44.59966,27.68407,44.59966,58,2,1,6,0,-120,663983.8,1393,13670,141,103,891,00,01,6E,6F,80,24,BE
34403,,6298,360,23-08-2017 19:38:56,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:39:56,27.64019,44.60848,0.046,,,2,401663632.90,27.64019,44.60848,27.64019,44.60848,58,2,1,7,2,-119,663632.9,280,4084,19,101,740,00,01,D7,D6,F7,89,8D
34418,,6298,420,23-08-2017 19:39:08,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:39:40,27.66964,44.60408,0.050,,,1,401664017.63,27.66964,44.60408,27.66964,44.60408,58,2,1,6,1,-115,664017.6,723,10884,48,99,830,00,01,03,02,E7,81,CB
34407,,6298,536,23-08-2017 19:39:18,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:40:19,27.67208,44.60268,0.050,,,1,401663961.37,27.67208,44.60268,27.67208,44.60268,58,2,1,7,3,-114,663961.4,1043,18560,58,100,802,01,46,67,20,DF,F9,EF
34403,,6298,360,23-08-2017 19:39:58,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:39:56,27.64019,44.60848,0.046,,,2,401663632.90,27.64019,44.60848,27.64019,44.60848,58,2,1,7,2,-119,663632.9,280,4084,19,101,740,01,41,C6,86,9A,7B,BE
34418,,6298,420,23-08-2017 19:40:12,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:39:40,27.66964,44.60408,0.050,,,1,401664017.63,27.66964,44.60408,27.66964,44.60408,58,2,1,6,1,-115,664017.6,723,10884,48,99,830,01,47,09,4F,FF,FF,FF
34407,,6298,536,23-08-2017 19:40:20,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:40:19,27.67208,44.60268,0.050,,,1,401663961.37,27.67208,44.60268,27.67208,44.60268,58,2,1,7,3,-114,663961.4,1043,18560,58,100,802,02,C8,13,D9,C7,AC,90
34400,,6298,423,23-08-2017 19:40:27,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:40:31,27.64164,44.60784,0.046,,,2,401663770.41,27.64164,44.60784,27.64164,44.60784,68,2,1,6,0,-120,663770.4,312,5041,19,100,836,01,47,3A,7C,EF,02,06
34403,,6298,360,23-08-2017 19:40:58,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:39:56,27.64019,44.60848,0.046,,,2,401663632.90,27.64019,44.60848,27.64019,44.60848,58,2,1,7,2,-119,663632.9,280,4084,19,101,740,02,C4,12,D4,A7,62,AF
34407,,6298,536,23-08-2017 19:41:20,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:40:19,27.67208,44.60268,0.050,,,1,401663961.37,27.67208,44.60268,27.67208,44.60268,58,2,1,7,3,-114,663961.4,1043,18560,58,100,802,03,0B,A7,AD,D6,5F,8A
34400,,6298,423,23-08-2017 19:41:34,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:40:31,27.64164,44.60784,0.046,,,2,401663770.41,27.64164,44.60784,27.64164,44.60784,68,2,1,6,0,-120,663770.4,312,5041,19,100,836,02,C7,12,D7,F1,F8,FC
34406,,6298,420,23-08-2017 19:41:39,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:40:08,27.68407,44.59966,0.046,,,1,401663983.75,27.68407,44.59966,27.68407,44.59966,58,2,1,6,0,-120,663983.8,1393,13670,141,103,891,03,09,A7,AD,F1,AA,B4
34403,,6298,360,23-08-2017 19:41:54,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:39:56,27.64019,44.60848,0.046,,,2,401663632.90,27.64019,44.60848,27.64019,44.60848,58,2,1,7,2,-119,663632.9,280,4084,19,101,740,03,09,2E,24,EF,76,75
34418,,6298,420,23-08-2017 19:42:12,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:39:40,27.66964,44.60408,0.050,,,1,401664017.63,27.66964,44.60408,27.66964,44.60408,58,2,1,6,1,-115,664017.6,723,10884,48,99,830,03,09,A7,AD,E2,23,A4
34400,,6298,423,23-08-2017 19:42:34,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:40:31,27.64164,44.60784,0.046,,,2,401663770.41,27.64164,44.60784,27.64164,44.60784,68,2,1,6,0,-120,663770.4,312,5041,19,100,836,03,0A,03,0A,AF,FA,A2
34406,,6298,420,23-08-2017 19:42:37,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:40:08,27.68407,44.59966,0.046,,,1,401663983.75,27.68407,44.59966,27.68407,44.59966,58,2,1,6,0,-120,663983.8,1393,13670,141,103,891,00,01,6E,6F,C1,38,06
34403,,6298,360,23-08-2017 19:42:58,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:39:56,27.64019,44.60848,0.046,,,2,401663632.90,27.64019,44.60848,27.64019,44.60848,58,2,1,7,2,-119,663632.9,280,4084,19,101,740,00,01,D7,D6,E8,60,EF
34418,,6298,420,23-08-2017 19:43:10,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:39:40,27.66964,44.60408,0.050,,,1,401664017.63,27.66964,44.60408,27.66964,44.60408,58,2,1,6,1,-115,664017.6,723,10884,48,99,830,00,01,03,02,DB,CC,98
34407,,6298,536,23-08-2017 19:43:20,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:40:19,27.67208,44.60268,0.050,,,1,401663961.37,27.67208,44.60268,27.67208,44.60268,58,2,1,7,3,-114,663961.4,1043,18560,58,100,802,01,46,6B,,,,
34400,,6298,423,23-08-2017 19:43:32,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:40:31,27.64164,44.60784,0.046,,,2,401663770.41,27.64164,44.60784,27.64164,44.60784,68,2,1,6,0,-120,663770.4,312,5041,19,100,836,00,01,2A,2B,92,42,5F
34406,,6298,420,23-08-2017 19:43:39,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:40:08,27.68407,44.59966,0.046,,,1,401663983.75,27.68407,44.59966,27.68407,44.59966,58,2,1,6,0,-120,663983.8,1393,13670,141,103,891,01,46,6A,2D,55,E9,20
34407,,6298,536,23-08-2017 19:44:16,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 19:40:19,27.67208,44.60268,0.050,,,1,401663961.37,27.67208,44.60268,27.67208,44.60268,58,2,1,7,3,-114,663961.4,1043,18560,58,100,802,02,C8,12,D8,AE,BF,A1
34403,,6298,537,23-08-2017 20:10:59,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:12:57,27.63888,44.60932,0.046,,,3,401663636.51,27.63888,44.60932,27.63888,44.60932,58,2,1,9,2,-118,663636.5,116,251,53,83,157,00,01,D7,D6,A2,21,65
34418,,6298,541,23-08-2017 20:11:13,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:27,27.63682,44.61005,0.045,,,3,401664018.24,27.63682,44.61005,27.63682,44.61005,58,2,1,8,1,-119,664018.2,190,527,68,78,180,00,01,03,,,,
34400,,6298,478,23-08-2017 20:11:35,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:03,27.63919,44.60858,0.046,,,3,401663769.77,27.63919,44.60858,27.63919,44.60858,58,2,1,9,0,-121,663769.8,117,252,53,78,160,00,05,22,2B,97,A1,E6
34406,,6298,536,23-08-2017 20:11:39,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:39,27.63696,44.60992,0.045,,,3,401663984.01,27.63696,44.60992,27.63696,44.60992,58,2,1,10,1,-118,663984,154,369,63,77,157,01,46,86,C1,9A,07,68
34403,,6298,537,23-08-2017 20:11:53,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:12:57,27.63888,44.60932,0.046,,,3,401663636.51,27.63888,44.60932,27.63888,44.60932,58,2,1,9,2,-118,663636.5,116,251,53,83,157,01,41,E6,A6,9E,AF,91
34407,,6298,483,23-08-2017 20:12:15,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:58,27.63812,44.60993,0.045,,,3,401663962.99,27.63812,44.60993,27.63812,44.60993,58,2,1,8,3,-116,663963,140,410,48,78,197,02,C8,12,D8,AD,14,47
34400,,6298,478,23-08-2017 20:12:31,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:03,27.63919,44.60858,0.046,,,3,401663769.77,27.63919,44.60858,27.63919,44.60858,58,2,1,9,0,-121,663769.8,117,252,53,78,160,01,47,5A,1C,91,11,97
34406,,6298,536,23-08-2017 20:12:41,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:39,27.63696,44.60992,0.045,,,3,401663984.01,27.63696,44.60992,27.63696,44.60992,58,2,1,10,1,-118,663984,154,369,63,77,157,02,C5,11,D6,7A,09,74
34403,,6298,537,23-08-2017 20:12:59,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:12:57,27.63888,44.60932,0.046,,,3,401663636.51,27.63888,44.60932,27.63888,44.60932,58,2,1,9,2,-118,663636.5,116,251,53,83,157,02,C4,12,D4,C1,B7,16
34418,,6298,541,23-08-2017 20:13:13,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:27,27.63682,44.61005,0.045,,,3,401664018.24,27.63682,44.61005,27.63682,44.61005,58,2,1,8,1,-119,664018.2,190,527,68,78,180,02,C4,12,D4,BF,93,22
34400,,6298,478,23-08-2017 20:13:35,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:03,27.63919,44.60858,0.046,,,3,401663769.77,27.63919,44.60858,27.63919,44.60858,58,2,1,9,0,-121,663769.8,117,252,53,78,160,02,C6,12,D6,FA,D3,81
34406,,6298,536,23-08-2017 20:13:41,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:39,27.63696,44.60992,0.045,,,3,401663984.01,27.63696,44.60992,27.63696,44.60992,58,2,1,10,1,-118,663984,154,369,63,77,157,03,0A,00,09,CC,68,E2
34403,,6298,537,23-08-2017 20:13:59,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:12:57,27.63888,44.60932,0.046,,,3,401663636.51,27.63888,44.60932,27.63888,44.60932,58,2,1,9,2,-118,663636.5,116,251,53,83,157,03,09,2F,25,FB,1B,6A
34418,,6298,541,23-08-2017 20:14:13,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:27,27.63682,44.61005,0.045,,,3,401664018.24,27.63682,44.61005,27.63682,44.61005,58,2,1,8,1,-119,664018.2,190,527,68,78,180,03,0A,00,09,E4,64,7A
34407,,6298,483,23-08-2017 20:14:21,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:58,27.63812,44.60993,0.045,,,3,401663962.99,27.63812,44.60993,27.63812,44.60993,58,2,1,8,3,-116,663963,140,410,48,78,197,00,01,C6,C7,AD,CD,AC
34400,,6298,478,23-08-2017 20:14:33,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:03,27.63919,44.60858,0.046,,,3,401663769.77,27.63919,44.60858,27.63919,44.60858,58,2,1,9,0,-121,663769.8,117,252,53,78,160,03,0A,04,0D,CB,A1,BB
34406,,6298,536,23-08-2017 20:14:37,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:39,27.63696,44.60992,0.045,,,3,401663984.01,27.63696,44.60992,27.63696,44.60992,58,2,1,10,1,-118,663984,154,369,63,77,157,00,01,6E,6F,8A,28,E3
34403,,6298,537,23-08-2017 20:14:57,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:12:57,27.63888,44.60932,0.046,,,3,401663636.51,27.63888,44.60932,27.63888,44.60932,58,2,1,9,2,-118,663636.5,116,251,53,83,157,00,01,D7,D6,DD,C2,3C
34418,,6298,541,23-08-2017 20:15:09,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:27,27.63682,44.61005,0.045,,,3,401664018.24,27.63682,44.61005,27.63682,44.61005,58,2,1,8,1,-119,664018.2,190,527,68,78,180,00,01,03,02,F2,9A,8C
34407,,6298,483,23-08-2017 20:15:20,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:58,27.63812,44.60993,0.045,,,3,401663962.99,27.63812,44.60993,27.63812,44.60993,58,2,1,8,3,-116,663963,140,410,48,78,197,01,46,8B,CC,94,52,83
34400,,6298,478,23-08-2017 20:15:35,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:03,27.63919,44.60858,0.046,,,3,401663769.77,27.63919,44.60858,27.63919,44.60858,58,2,1,9,0,-121,663769.8,117,252,53,78,160,00,01,2A,2B,0C,50,F1
34406,,6298,536,23-08-2017 20:15:41,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:39,27.63696,44.60992,0.045,,,3,401663984.01,27.63696,44.60992,27.63696,44.60992,58,2,1,10,1,-118,663984,154,369,63,77,157,01,46,8A,CD,A8,6F,08
34403,,6298,537,23-08-2017 20:16:00,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:12:57,27.63888,44.60932,0.046,,,3,401663636.51,27.63888,44.60932,27.63888,44.60932,58,2,1,9,2,-118,663636.5,116,251,53,83,157,01,41,EA,AA,9C,4A,34
34418,,6298,541,23-08-2017 20:16:13,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:27,27.63682,44.61005,0.045,,,3,401664018.24,27.63682,44.61005,27.63682,44.61005,58,2,1,8,1,-119,664018.2,190,527,68,78,180,01,47,2D,6B,B5,61,0D
34407,,6298,483,23-08-2017 20:16:22,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:58,27.63812,44.60993,0.045,,,3,401663962.99,27.63812,44.60993,27.63812,44.60993,58,2,1,8,3,-116,663963,140,410,48,78,197,02,C8,12,D8,B3,26,91
34400,,6298,478,23-08-2017 20:16:29,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:03,27.63919,44.60858,0.046,,,3,401663769.77,27.63919,44.60858,27.63919,44.60858,58,2,1,9,0,-121,663769.8,117,252,53,78,160,01,47,5E,18,86,24,5D
34406,,6298,536,23-08-2017 20:16:37,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:39,27.63696,44.60992,0.045,,,3,401663984.01,27.63696,44.60992,27.63696,44.60992,58,2,1,10,1,-118,663984,154,369,63,77,157,02,C5,12,D5,9C,B7,90
34403,,6298,537,23-08-2017 20:17:00,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:12:57,27.63888,44.60932,0.046,,,3,401663636.51,27.63888,44.60932,27.63888,44.60932,58,2,1,9,2,-118,663636.5,116,251,53,83,157,02,C4,12,D4,EA,8C,7D
34407,,6298,483,23-08-2017 20:17:22,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:58,27.63812,44.60993,0.045,,,3,401663962.99,27.63812,44.60993,27.63812,44.60993,58,2,1,8,3,-116,663963,140,410,48,78,197,03,0A,00,09,B4,7F,3C
34400,,6298,478,23-08-2017 20:17:35,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:03,27.63919,44.60858,0.046,,,3,401663769.77,27.63919,44.60858,27.63919,44.60858,58,2,1,9,0,-121,663769.8,117,252,53,78,160,02,C6,12,56,A9,2D,73
34406,,6298,536,23-08-2017 20:17:41,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:39,27.63696,44.60992,0.045,,,3,401663984.01,27.63696,44.60992,27.63696,44.60992,58,2,1,10,1,-118,663984,154,369,63,77,157,03,0A,00,09,93,31,21
34403,,6298,537,23-08-2017 20:17:56,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:12:57,27.63888,44.60932,0.046,,,3,401663636.51,27.63888,44.60932,27.63888,44.60932,58,2,1,9,2,-118,663636.5,116,251,53,83,157,03,09,2F,25,D5,50,AE
34418,,6298,541,23-08-2017 20:18:13,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:27,27.63682,44.61005,0.045,,,3,401664018.24,27.63682,44.61005,27.63682,44.61005,58,2,1,8,1,-119,664018.2,190,527,68,78,180,03,0A,00,09,9B,53,F7
34407,,6298,483,23-08-2017 20:18:18,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:58,27.63812,44.60993,0.045,,,3,401663962.99,27.63812,44.60993,27.63812,44.60993,58,2,1,8,3,-116,663963,140,410,48,78,197,00,01,D5,D4,90,28,F1
34400,,6298,478,23-08-2017 20:18:35,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:03,27.63919,44.60858,0.046,,,3,401663769.77,27.63919,44.60858,27.63919,44.60858,58,2,1,9,0,-121,663769.8,117,252,53,78,160,03,0A,04,0D,B8,D4,5C
34406,,6298,536,23-08-2017 20:18:39,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:39,27.63696,44.60992,0.045,,,3,401663984.01,27.63696,44.60992,27.63696,44.60992,58,2,1,10,1,-118,663984,154,369,63,77,157,40,01,6E,6F,9F,31,1D
34418,,6298,541,23-08-2017 20:19:12,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:27,27.63682,44.61005,0.045,,,3,401664018.24,27.63682,44.61005,27.63682,44.61005,58,2,1,8,1,-119,664018.2,190,527,68,78,180,00,01,03,02,BC,B1,AA
34407,,6298,483,23-08-2017 20:19:22,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:58,27.63812,44.60993,0.045,,,3,401663962.99,27.63812,44.60993,27.63812,44.60993,58,2,1,8,3,-116,663963,140,410,48,78,197,01,46,8F,C8,99,8A,D2
34407,,6298,240,23-08-2017 20:19:22,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:21:20,27.64184,44.61787,0.043,,,2,401663959.60,27.64184,44.61787,27.64184,44.61787,56,3,1,4,0,-123,663959.6,315,918,108,123,844,01,46,8F,C8,E0,3B,C4
34400,,6298,478,23-08-2017 20:19:33,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:03,27.63919,44.60858,0.046,,,3,401663769.77,27.63919,44.60858,27.63919,44.60858,58,2,1,9,0,-121,663769.8,117,252,53,78,160,00,01,2A,2B,9D,47,38
34400,,6298,178,23-08-2017 20:19:33,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:21:13,27.63777,44.61151,0.045,,,A,401663768.76,27.63777,44.61151,27.63777,44.61151,6,3,1,3,0,-120,663768.8,402,953,169,136,1101,00,01,2A,2B,F0,5E,CC
34406,,6298,536,23-08-2017 20:19:41,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:39,27.63696,44.60992,0.045,,,3,401663984.01,27.63696,44.60992,27.63696,44.60992,58,2,1,10,1,-118,663984,154,369,63,77,157,01,46,8E,C9,AC,16,84
34403,,6298,537,23-08-2017 20:19:56,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:12:57,27.63888,44.60932,0.046,,,3,401663636.51,27.63888,44.60932,27.63888,44.60932,58,2,1,9,2,-118,663636.5,116,251,53,83,157,01,41,EE,AE,F1,A3,8E
34418,,6298,541,23-08-2017 20:20:14,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:27,27.63682,44.61005,0.045,,,3,401664018.24,27.63682,44.61005,27.63682,44.61005,58,2,1,8,1,-119,664018.2,190,527,68,78,180,01,47,31,77,8C,EF,57
34407,,6298,483,23-08-2017 20:20:18,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:58,27.63812,44.60993,0.045,,,3,401663962.99,27.63812,44.60993,27.63812,44.60993,58,2,1,8,3,-116,663963,140,410,48,78,197,02,C8,12,D8,F3,3D,EC
34407,,6298,240,23-08-2017 20:20:18,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:21:20,27.64184,44.61787,0.043,,,2,401663959.60,27.64184,44.61787,27.64184,44.61787,56,3,1,4,0,-123,663959.6,315,918,108,123,844,02,C8,12,D8,84,E5,7A
34406,,6298,536,23-08-2017 20:20:35,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:13:39,27.63696,44.60992,0.045,,,3,401663984.01,27.63696,44.60992,27.63696,44.60992,58,2,1,10,1,-118,663984,154,369,63,77,157,02,C5,11,D6,BC,CA,B4
34406,,6298,126,23-08-2017 20:20:35,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:21:39,27.64004,44.61627,0.044,,,A,401663980.78,27.64004,44.61627,27.64004,44.61627,6,3,1,3,1,-119,663980.8,768,2005,294,114,1242,02,C5,11,D6,0D,57,67
34403,,6298,58,23-08-2017 20:21:00,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:21:28,27.63979,44.6103,0.045,,,B,401663635.99,27.63979,44.6103,27.63979,44.6103,6,3,1,2,0,-120,663636,547,944,317,110,1521,02,C4,12,D4,BB,7F,AF
34418,,6298,184,23-08-2017 20:21:08,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:22:41,27.64164,44.61922,0.043,,,1,401664014.16,27.64164,44.61922,27.64164,44.61922,56,3,1,4,0,-122,664014.2,555,2258,136,95,1120,02,C4,11,D7,AA,1E,77
34400,,6298,178,23-08-2017 20:21:35,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:21:13,27.63777,44.61151,0.045,,,A,401663768.76,27.63777,44.61151,27.63777,44.61151,6,3,1,3,0,-120,663768.8,402,953,169,136,1101,02,C6,12,D6,F0,89,10
34406,,6298,126,23-08-2017 20:21:41,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:21:39,27.64004,44.61627,0.044,,,A,401663980.78,27.64004,44.61627,27.64004,44.61627,6,3,1,3,1,-119,663980.8,768,2005,294,114,1242,03,0A,00,09,8A,8F,33
34403,,6298,58,23-08-2017 20:21:58,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:21:28,27.63979,44.6103,0.045,,,B,401663635.99,27.63979,44.6103,27.63979,44.6103,6,3,1,2,0,-120,663636,547,944,317,110,1521,03,09,2F,25,86,80,C6
34418,,6298,184,23-08-2017 20:22:14,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:22:41,27.64164,44.61922,0.043,,,1,401664014.16,27.64164,44.61922,27.64164,44.61922,56,3,1,4,0,-122,664014.2,555,2258,136,95,1120,03,0A,00,09,EB,DF,75
34407,,6298,240,23-08-2017 20:22:20,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:21:20,27.64184,44.61787,0.043,,,2,401663959.60,27.64184,44.61787,27.64184,44.61787,56,3,1,4,0,-123,663959.6,315,918,108,123,844,00,01,D8,D9,F1,B3,2D
34400,,6298,178,23-08-2017 20:22:31,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:21:13,27.63777,44.61151,0.045,,,A,401663768.76,27.63777,44.61151,27.63777,44.61151,6,3,1,3,0,-120,663768.8,402,953,169,136,1101,03,0A,04,0D,EC,D7,F9
34406,,6298,126,23-08-2017 20:22:41,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:21:39,27.64004,44.61627,0.044,,,A,401663980.78,27.64004,44.61627,27.64004,44.61627,6,3,1,3,1,-119,663980.8,768,2005,294,114,1242,00,01,6E,4F,C9,B1,85
34418,,6298,184,23-08-2017 20:23:14,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:22:41,27.64164,44.61922,0.043,,,1,401664014.16,27.64164,44.61922,27.64164,44.61922,56,3,1,4,0,-122,664014.2,555,2258,136,95,1120,00,01,83,02,FA,93,84
34407,,6298,240,23-08-2017 20:23:22,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:21:20,27.64184,44.61787,0.043,,,2,401663959.60,27.64184,44.61787,27.64184,44.61787,56,3,1,4,0,-123,663959.6,315,918,108,123,844,01,46,93,D4,8C,1E,DE
34418,,6298,184,23-08-2017 20:24:12,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,23-08-2017 20:22:41,27.64164,44.61922,0.043,,,1,401664014.16,27.64164,44.61922,27.64164,44.61922,56,3,1,4,0,-122,664014.2,555,2258,136,95,1120,01,47,35,73,E7,0F,40
34406,,6298,664,24-08-2017 08:28:43,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,24-08-2017 08:32:14,27.64156,44.60855,0.046,,,3,401664002.37,27.64156,44.60855,27.64156,44.60855,50,3,1,9,0,-121,664002.4,182,772,43,94,240,02,C8,1A,55,4C,94,7E
34407,,6298,538,24-08-2017 08:28:48,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,24-08-2017 08:33:06,27.64192,44.60882,0.046,,,3,401663972.40,27.64192,44.60882,27.64192,44.60882,50,3,1,8,0,-120,663972.4,216,730,63,97,216,02,CA,1B,D3,C0,39,46
34403,,6298,659,24-08-2017 08:28:55,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,24-08-2017 08:33:10,27.65848,44.61358,0.045,,,2,401663609.26,27.65848,44.61358,27.65848,44.61358,50,3,1,10,0,-122,663609.3,383,1104,133,104,229,12,C7,1C,D9,EE,67,73
34418,,6298,656,24-08-2017 08:29:04,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,24-08-2017 08:32:52,27.64423,44.61057,0.064,,,2,401664016.57,27.64423,44.61057,27.64423,44.61057,50,3,1,10,1,-119,664016.6,318,1491,67,108,322,22,C7,1B,DE,80,50,88
